1,0.284260720015
2,0.283603489399
3,0.282440245152
4,0.281565219164
5,0.281076639891
6,0.280640363693
7,0.278630524874
8,0.277120739222
9,0.274647474289
10,0.272994220257
11,0.266989201307
12,0.264569342136
13,0.256661117077
14,0.245194882154
15,0.234138086438
16,0.227431431413
17,0.211976572871
18,0.204825505614
19,0.197957471013
20,0.196727186441
21,0.191778182983
22,0.190866276622
23,0.174503549933
24,0.18976739049
25,0.182447582483
26,0.174514904618
27,0.179725080729
28,0.179592311382
29,0.173359572887
30,0.185851827264
31,0.184441268444
32,0.183337032795
33,0.187969118357
34,0.18067972362
35,0.178127363324
36,0.181198358536
37,0.174411788583
38,0.175763264298
39,0.182747989893
40,0.181116551161
41,0.170874804258
42,0.177891120315
43,0.175567850471
44,0.176005423069
45,0.181151643395
46,0.179561719298
47,0.168531164527
48,0.169583722949
49,0.18015165627
50,0.181139230728
51,0.172848686576
52,0.163587644696
53,0.169870644808
54,0.170112237334
55,0.176372662187
56,0.165804713964
57,0.173353537917
58,0.169249802828
59,0.172914326191
60,0.177122965455
61,0.16916154325
62,0.169269397855
63,0.161056175828
64,0.164790913463
65,0.172717183828
66,0.166925027966
67,0.171145096421
68,0.170744791627
69,0.170860677958
70,0.161468431354
71,0.170089364052
72,0.162773892283
73,0.160165503621
74,0.165052935481
75,0.165580019355
76,0.17551368475
77,0.169291317463
78,0.160427436233
79,0.169124767184
80,0.167074337602
81,0.166594237089
82,0.163915634155
83,0.155436858535
84,0.16538181901
85,0.163119629025
86,0.162886381149
87,0.170361831784
88,0.168413504958
89,0.161214664578
90,0.162869229913
91,0.169202670455
92,0.158133804798
93,0.169804751873
94,0.167530179024
95,0.161724641919
96,0.169202849269
97,0.156894385815
98,0.161992147565
99,0.162391498685
100,0.169637069106
101,0.172171533108
102,0.162293598056
103,0.163359716535
104,0.158967390656
105,0.164539366961
106,0.163780793548
107,0.158633857965
108,0.160763338208
109,0.157463282347
110,0.166152596474
111,0.166647091508
112,0.16625225544
113,0.153843417764
114,0.156251713634
115,0.154218032956
116,0.171237930655
117,0.15770380199
118,0.158990651369
119,0.14940777421
120,0.161053359509
121,0.15707051754
122,0.158959388733
123,0.173572435975
124,0.166735544801
125,0.172459125519
126,0.15631608665
127,0.165454626083
128,0.163518890738
129,0.160918742418
130,0.156564369798
131,0.164699435234
132,0.170283004642
133,0.149961426854
